--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
122 Mr. Mime   : Meditate at level 1, Skill Swap at level 1, Roar of Time at level 1, Calm Mind at level 1, Judgment at level 1, Spit Up at level 4, Dream Eater at level 8, Luster Purge at level 11, Amnesia at level 15, Reflect at level 18, Imprison at level 22, Swords Dance at level 22, Leaf Storm at level 25, Mist Ball at level 29, Extrasensory at level 32, Teleport at level 36, Wish at level 39, Dark Void at level 43, Night Slash at level 46, Zen Headbutt at level 50
123 Scyther    : Bug Buzz at level 1, Pluck at level 1, Drill Peck at level 1, X-Scissor at level 1, Sketch at level 5, Defend Order at level 9, Peck at level 13, Sky Attack at level 17, Twineedle at level 21, Bide at level 25, Brave Bird at level 29, Signal Beam at level 33, Leech Life at level 37, Mirror Move at level 41, Take Down at level 45, Psybeam at level 49, Fury Cutter at level 53, Tail Glow at level 57, Wing Attack at level 61
124 Jynx       : Bullet Punch at level 1, Amnesia at level 1, Conversion at level 1, Ice Punch at level 1, Mist at level 5, Slash at level 8, Powder Snow at level 11, Power Trick at level 15, Blizzard at level 18, Magic Coat at level 21, Mirror Shot at level 25, Ice Ball at level 28, Aurora Beam at level 33, Haze at level 39, Double Hit at level 44, Ice Shard at level 49, Lunar Dance at level 55
125 Electabuzz : Discharge at level 1, Focus Energy at level 1, ThunderPunch at level 1, Spark at level 1, Charge at level 7, Shadow Claw at level 10, Protect at level 16, Thunder Fang at level 19, Magnet Rise at level 25, Thunder Wave at level 28, Snore at level 37, Charge Beam at level 43, Thunderbolt at level 52, Thunder at level 58
126 Magmar     : Lava Plume at level 1, Ember at level 1, Eruption at level 1, Flame Wheel at level 1, Flamethrower at level 7, Captivate at level 10, Softboiled at level 16, Sweet Kiss at level 19, Fire Spin at level 25, Blast Burn at level 28, Blaze Kick at level 36, Refresh at level 41, Fire Blast at level 49, Uproar at level 54
127 Pinsir     : Bug Bite at level 1, Silver Wind at level 1, Safeguard at level 1, Megahorn at level 1, Twineedle at level 4, Tail Glow at level 8, Slam at level 13, Defend Order at level 18, Bug Buzz at level 21, Signal Beam at level 25, Wring Out at level 30, U-turn at level 35, Flash Cannon at level 38, Spider Web at level 42, X-Scissor at level 47, Razor Leaf at level 52
128 Tauros     : Mimic at level 1, Lovely Kiss at level 1, Block at level 1, Uproar at level 1, Head Smash at level 3, Hidden Power at level 5, Feint at level 8, Low Kick at level 11, Egg Bomb at level 15, Stockpile at level 19, Conversion 2 at level 24, Me First at level 29, Substitute at level 35, Flash at level 41, FeatherDance at level 48, Facade at level 55
129 Magikarp   : Gastro Acid at level 1, Dive at level 1, Hydro Pump at level 1, Hydro Cannon at level 1, Water Pulse at level 15, Splash at level 30
130 Gyarados   : Drill Peck at level 1, Brave Bird at level 1, Nature Power at level 1, Dive at level 1, Brine at level 20, Peck at level 23, Natural Gift at level 26, Water Sport at level 29, Octazooka at level 32, Assurance at level 35, BubbleBeam at level 38, Hydro Pump at level 41, Water Gun at level 44, Sky Uppercut at level 47
131 Lapras     : Aurora Beam at level 1, Ice Punch at level 1, Octazooka at level 1, BubbleBeam at level 1, FeatherDance at level 4, Powder Snow at level 7, Dive at level 10, Brine at level 14, Hydro Cannon at level 18, Clamp at level 22, Icy Wind at level 27, Rain Dance at level 32, Muddy Water at level 37, Aqua Ring at level 43, Water Pulse at level 49, Revenge at level 55
132 Ditto      : Growl at level 1, Peck at level 1, Heart Swap at level 1, Double-Edge at level 1
133 Eevee      : Rage at level 1, Barrage at level 1, Follow Me at level 1, Uproar at level 1, Body Slam at level 8, Hyper Beam at level 15, Crush Grip at level 22, Pursuit at level 29, Acupressure at level 36, Slash at level 43, Flash at level 50, Lovely Kiss at level 57
134 Vaporeon   : Water Sport at level 1, Whirlpool at level 1, Water Pulse at level 1, Dizzy Punch at level 1, Curse at level 8, Focus Punch at level 15, Water Spout at level 22, Growl at level 29, Water Gun at level 36, Rain Dance at level 43, Hydro Cannon at level 50, BubbleBeam at level 57, Muddy Water at level 64, Clamp at level 71, Hydro Pump at level 78
135 Jolteon    : Volt Tackle at level 1, Charge Beam at level 1, Shock Wave at level 1, Zap Cannon at level 1, Drain Punch at level 8, Discharge at level 15, Follow Me at level 22, Spite at level 29, Whirlwind at level 36, ThunderPunch at level 43, ThunderShock at level 50, Charge at level 57, Thunder Fang at level 64, Magnet Rise at level 71, Withdraw at level 78
136 Flareon    : Magma Storm at level 1, Poison Jab at level 1, Fire Punch at level 1, Overheat at level 1, Sunny Day at level 8, Flame Wheel at level 15, Lava Plume at level 22, Fire Blast at level 29, Eruption at level 36, Will-O-Wisp at level 43, Double Team at level 50, Flamethrower at level 57, Flare Blitz at level 64, Blaze Kick at level 71, Sketch at level 78
137 Porygon    : Fake Out at level 1, Conversion 2 at level 1, Crush Claw at level 1, Water Pulse at level 1, Recover at level 7, Explosion at level 12, Swagger at level 18, Tickle at level 23, Submission at level 29, Selfdestruct at level 34, Natural Gift at level 40, Sketch at level 45, Mega Punch at level 51, Ice Punch at level 56, Gravity at level 62
138 Omanyte    : Rollout at level 1, Sandstorm at level 1, Dive at level 1, Brine at level 1, Stealth Rock at level 7, Clamp at level 10, AncientPower at level 16, Head Smash at level 19, Rock Throw at level 25, Stone Edge at level 28, BubbleBeam at level 34, Rock Tomb at level 37, Rock Slide at level 43, Rock Blast at level 46, Water Gun at level 52
139 Omastar    : Rock Throw at level 1, Water Gun at level 1, Rock Slide at level 1, Thrash at level 1, Water Spout at level 7, Leaf Blade at level 10, Head Smash at level 16, Sandstorm at level 19, Stone Edge at level 25, Endeavor at level 28, Rock Tomb at level 34, Charge Beam at level 37, Stealth Rock at level 40, Water Sport at level 48, Bubble at level 56, BubbleBeam at level 67
140 Kabuto     : Rain Dance at level 1, SonicBoom at level 1, Rock Polish at level 1, Dive at level 1, Water Spout at level 6, Rollout at level 11, Hydro Cannon at level 16, Head Smash at level 21, Rock Slide at level 26, Rock Throw at level 31, Heart Swap at level 36, Withdraw at level 41, Stealth Rock at level 46, Rock Wrecker at level 51
141 Kabutops   : Rock Polish at level 1, Hydro Cannon at level 1, Sacred Fire at level 1, Water Gun at level 1, Rock Throw at level 1, AncientPower at level 6, Rock Slide at level 11, Hydro Pump at level 16, Crabhammer at level 21, Aqua Tail at level 26, Sandstorm at level 31, Power Gem at level 36, Stealth Rock at level 40, Stun Spore at level 45, Heal Bell at level 54, Whirlpool at level 63, Withdraw at level 72
142 Aerodactyl : Aqua Tail at level 1, Giga Impact at level 1, AncientPower at level 1, Rock Slide at level 1, Rock Wrecker at level 1, Stone Edge at level 1, Brave Bird at level 1, Head Smash at level 9, Gust at level 17, Aerial Ace at level 25, Flail at level 33, Power Gem at level 41, Pluck at level 49, Roost at level 57, Mega Punch at level 65, Rock Blast at level 73
143 Snorlax    : Mimic at level 1, Scary Face at level 1, Captivate at level 1, Discharge at level 1, Safeguard at level 4, Milk Drink at level 9, Pound at level 12, Spike Cannon at level 17, Belly Drum at level 20, Spark at level 25, Dizzy Punch at level 28, Sleep Talk at level 28, Weather Ball at level 33, Horn Drill at level 36, Selfdestruct at level 41, Assist at level 44, Pay Day at level 49
144 Articuno   : Chatter at level 1, Ice Punch at level 1, Sky Uppercut at level 1, Drill Peck at level 1, Ice Beam at level 8, Icy Wind at level 15, Pluck at level 22, Mist at level 29, Icicle Spear at level 36, Gust at level 43, Wing Attack at level 50, FeatherDance at level 57, Blizzard at level 64, Brave Bird at level 71, Sheer Cold at level 78, Air Cutter at level 85
145 Zapdos     : Thunder Wave at level 1, Volt Tackle at level 1, Bounce at level 1, Air Slash at level 1, Thunder at level 8, Zap Cannon at level 15, Karate Chop at level 22, Thunder Fang at level 29, Charge Beam at level 36, Air Cutter at level 43, Wing Attack at level 50, Drill Peck at level 57, Discharge at level 64, Tailwind at level 71, Spikes at level 78, Chatter at level 85
146 Moltres    : Brave Bird at level 1, Chatter at level 1, Aerial Ace at level 1, Drill Peck at level 1, Fury Swipes at level 8, Flare Blitz at level 15, Overheat at level 22, Sunny Day at level 29, Heat Wave at level 36, Sky Attack at level 43, Blast Burn at level 50, Eruption at level 57, Sheer Cold at level 64, Sweet Scent at level 71, Ember at level 78, Flamethrower at level 85
147 Dratini    : Sweet Scent at level 1, Gunk Shot at level 1, Roar of Time at level 1, DragonBreath at level 1, Spacial Rend at level 5, Aqua Ring at level 11, Outrage at level 15, Astonish at level 21, Dragon Dance at level 25, Crush Claw at level 31, Follow Me at level 35, Ominous Wind at level 41, Shadow Ball at level 45, Twister at level 51, Mega Punch at level 55
148 Dragonair  : Outrage at level 1, Magma Storm at level 1, Roar of Time at level 1, Dragon Pulse at level 1, Twister at level 5, Dizzy Punch at level 11, Aeroblast at level 15, Draco Meteor at level 21, DragonBreath at level 25, Lucky Chant at level 33, Endure at level 39, Snore at level 47, Defense Curl at level 53, Last Resort at level 61, Flash at level 67
149 Dragonite  : Dragon Rage at level 1, Air Cutter at level 1, Aeroblast at level 1, Outrage at level 1, Bounce at level 1, Spacial Rend at level 1, Drill Peck at level 1, Flare Blitz at level 5, Aerial Ace at level 11, Jump Kick at level 15, Body Slam at level 21, DragonBreath at level 25, Brave Bird at level 33, Poison Tail at level 39, Roar of Time at level 47, Mirror Move at level 53, Dragon Dance at level 55, Twister at level 64, Tailwind at level 73
150 Mewtwo     : Sing at level 1, Hidden Power at level 1, Rest at level 1, Tri Attack at level 1, Psycho Shift at level 8, Reflect at level 15, Softboiled at level 22, Extrasensory at level 29, Mist Ball at level 36, Imprison at level 43, Zen Headbutt at level 50, Hypnosis at level 57, Dream Eater at level 64, Psycho Boost at level 64, Twineedle at level 71, Heal Block at level 79, Psychic at level 86, Cosmic Power at level 93, Healing Wish at level 100
151 Mew        : Comet Punch at level 1, Light Screen at level 1, Psycho Cut at level 1, Psycho Boost at level 1, Psybeam at level 10, Take Down at level 20, Lunar Dance at level 30, Reflect at level 40, Flatter at level 50, Confusion at level 60, Gravity at level 70, Mirror Move at level 80, Heart Swap at level 90, Growth at level 100
152 Chikorita  : Bullet Seed at level 1, Vine Whip at level 1, Snore at level 1, ExtremeSpeed at level 1, Aromatherapy at level 6, Charm at level 9, Synthesis at level 12, Slack Off at level 17, Tickle at level 20, Milk Drink at level 23, Sharpen at level 28, Sleep Powder at level 31, Stun Spore at level 34, Spore at level 39, Seed Bomb at level 42, Leaf Storm at level 45
153 Bayleef    : Fling at level 1, Mega Drain at level 1, Razor Leaf at level 1, Leaf Blade at level 1, Aromatherapy at level 6, Growth at level 9, Spore at level 12, Leech Seed at level 18, Dream Eater at level 22, Seed Bomb at level 26, Moonlight at level 32, Needle Arm at level 36, Synthesis at level 40, Sleep Powder at level 46, Wood Hammer at level 50, Mean Look at level 54
154 Meganium   : Slack Off at level 1, Leaf Blade at level 1, Seed Flare at level 1, Tri Attack at level 1, Seed Bomb at level 6, Sing at level 9, Return at level 12, Bone Club at level 18, Absorb at level 22, Power Whip at level 26, Wood Hammer at level 32, Frenzy Plant at level 34, Spore at level 40, Pain Split at level 46, Mega Drain at level 54, Giga Drain at level 60, Charge at level 66
155 Cyndaquil  : Helping Hand at level 1, Eruption at level 1, Sacred Fire at level 1, Hyper Beam at level 1, Blaze Kick at level 4, Lava Plume at level 10, Dark Pulse at level 13, Flamethrower at level 19, Block at level 22, Will-O-Wisp at level 28, Sunny Day at level 31, Heat Wave at level 37, Flame Wheel at level 40, Fire Punch at level 46, Bite at level 49
156 Quilava    : ViceGrip at level 1, Eruption at level 1, Heat Wave at level 1, Iron Tail at level 1, Present at level 4, Will-O-Wisp at level 10, Fire Fang at level 13, Flare Blitz at level 20, Blast Burn at level 24, Flamethrower at level 31, Fire Punch at level 35, Fire Blast at level 42, Focus Punch at level 46, Acid Armor at level 53, Recover at level 57
157 Typhlosion : Magma Storm at level 1, Sunny Day at level 1, Sleep Talk at level 1, Blaze Kick at level 1, Fire Fang at level 1, Heat Wave at level 4, Ember at level 10, Roar at level 13, Blast Burn at level 20, Fire Punch at level 24, Defend Order at level 31, Psycho Cut at level 35, Will-O-Wisp at level 42, Flame Wheel at level 46, Flash at level 53, Supersonic at level 57
158 Totodile   : Brave Bird at level 1, Harden at level 1, Water Sport at level 1, Extrasensory at level 1, Water Pulse at level 6, Hydro Cannon at level 8, Bubble at level 13, Heal Block at level 15, Brine at level 20, Flare Blitz at level 22, Natural Gift at level 27, ExtremeSpeed at level 29, Aqua Ring at level 34, Refresh at level 36, Thief at level 41, Muddy Water at level 43, Hydro Pump at level 48
159 Croconaw   : Whirlpool at level 1, Tickle at level 1, Water Pulse at level 1, Mega Kick at level 1, Aqua Tail at level 6, Octazooka at level 8, Fury Attack at level 13, Rain Dance at level 15, Dive at level 21, Muddy Water at level 24, Swallow at level 30, Encore at level 33, Hydro Cannon at level 39, Bubble at level 42, Hi Jump Kick at level 48, Crabhammer at level 51, Water Gun at level 57
160 Feraligatr : Aqua Jet at level 1, Water Gun at level 1, Water Spout at level 1, Rock Throw at level 1, GrassWhistle at level 6, Yawn at level 8, Gust at level 13, BubbleBeam at level 15, Hydro Cannon at level 21, Supersonic at level 24, Aqua Ring at level 30, Withdraw at level 32, Uproar at level 37, Rain Dance at level 45, Whirlpool at level 50, Arm Thrust at level 58, Dive at level 63, Brine at level 71
161 Sentret    : Screech at level 1, Charm at level 1, Captivate at level 1, Egg Bomb at level 1, Magnet Rise at level 4, Wrap at level 7, Spite at level 13, Horn Drill at level 16, Double-Edge at level 19, False Swipe at level 25, Hidden Power at level 28, Covet at level 31, Endeavor at level 36, Razor Wind at level 39, Secret Power at level 42, Swallow at level 47
162 Furret     : Sketch at level 1, Sand Tomb at level 1, Mind Reader at level 1, Dizzy Punch at level 1, Odor Sleuth at level 4, Razor Wind at level 7, Hyper Fang at level 13, Camouflage at level 17, Secret Power at level 21, Sleep Talk at level 28, Defense Curl at level 32, Fury Cutter at level 36, Fake Out at level 42, Icicle Spear at level 46, Counter at level 50, Trick Room at level 56
163 Hoothoot   : Mean Look at level 1, Revenge at level 1, Wing Attack at level 1, Dizzy Punch at level 1, Air Slash at level 5, Sharpen at level 9, Growth at level 13, Gust at level 17, Rage at level 21, Comet Punch at level 25, Mirror Move at level 29, Acid at level 33, Whirlwind at level 37, Peck at level 41, Sing at level 45, Confuse Ray at level 49
